Date,Close,rsi,macd,macd_signal,macd_diff,target
2022-04-18,13.961664199829102,70.60934276584078,0.5969752236377115,0.5005732665476849,0.09640195709002664,13.743512153625488
2022-04-19,13.743512153625488,65.80081978119166,0.5833090913449919,0.5171204315071463,0.06618865983784561,13.812925338745117
2022-04-20,13.812925338745117,66.58067602434029,0.5714918447281025,0.5279947141513376,0.043497130576764964,14.140151977539062
2022-04-21,14.140151977539062,70.04815472989371,0.5818241401345805,0.5387605993479863,0.043063540786594245,13.3865385055542
2022-04-22,13.3865385055542,55.71155636447823,0.5231714548373336,0.5356427704458557,-0.012471315608522104,13.3865385055542
2022-04-25,13.3865385055542,55.71155636447823,0.47125642840972226,0.522765502038629,-0.051509073628906776,12.692422866821289
2022-04-26,12.692422866821289,45.71669473519849,0.36984077067253196,0.49218055576540964,-0.12233978509287768,12.464354515075684
2022-04-27,12.464354515075684,42.98775386030894,0.26797586238394366,0.44733961708911646,-0.1793637547051728,12.275952339172363
2022-04-28,12.275952339172363,40.820057310645296,0.17008408416687715,0.3918885105046686,-0.22180442633779146,12.14704418182373
2022-04-29,12.14704418182373,39.35767041403302,0.08116669455969117,0.32974414731567314,-0.24857745275598198,12.226371765136719
2022-05-05,12.226371765136719,40.764049960830164,0.016905222800570385,0.2671763624126526,-0.2502711396120822,11.948725700378418
2022-05-06,11.948725700378418,37.48716465491559,-0.05578314027120612,0.20258446187588086,-0.258367602147087,11.770237922668457
2022-05-09,11.770237922668457,35.51089079683783,-0.12633534841802074,0.13680049981710055,-0.26313584823512126,11.849566459655762
2022-05-10,11.849566459655762,37.098099176241774,-0.17384337352075008,0.07467172514953042,-0.2485150986702805,11.829733848571777
2022-05-11,11.829733848571777,36.85388773196912,-0.2106657282772133,0.01760423446418168,-0.228269962741395,11.224860191345215
2022-05-12,11.224860191345215,30.302140664966657,-0.2853664321155698,-0.04298989885176862,-0.24237653326380115,11.383516311645508
2022-05-13,11.383516311645508,33.63480103827855,-0.32798425678416443,-0.09998877043824779,-0.22799548634591665,11.205028533935547
2022-05-16,11.205028533935547,31.79301302730633,-0.37187491927022265,-0.15436600020464278,-0.21750891906557987,11.145532608032227
2022-05-17,11.145532608032227,31.18010988403053,-0.4067704133781369,-0.2048468828393416,-0.2019235305387953,11.026541709899902
2022-05-18,11.026541709899902,29.937082124010317,-0.4389667791156562,-0.25167086209460454,-0.18729591702105164,11.294272422790527
2022-05-20,11.294272422790527,36.10889462012034,-0.43783194578351115,-0.28890307883238586,-0.14892886695112528,11.700826644897461
2022-05-23,11.700826644897461,44.153834886667156,-0.39952161766821703,-0.31102678659955213,-0.0884948310686649,11.433095932006836
2022-05-24,11.433095932006836,40.534171960250184,-0.3863108862111204,-0.3260836065218658,-0.06022727968925462,11.730573654174805
2022-05-25,11.730573654174805,45.846302640391954,-0.347827778187618,-0.3304324408550163,-0.017395337332601735,11.889229774475098
2022-05-26,11.889229774475098,48.48923671936282,-0.3010570169693221,-0.32455735607787745,0.023500339108555368,11.651246070861816
2022-05-27,11.651246070861816,44.94581721850862,-0.2799668639729216,-0.3156392576568863,0.03567239368396469,11.988389015197754
2022-05-30,11.988389015197754,50.46804403911857,-0.23335814040794212,-0.29918303420709746,0.06582489379915535,12.127211570739746
2022-05-31,12.127211570739746,52.5773537316312,-0.1831078181937631,-0.2759679910044306,0.0928601728106675,12.345362663269043
2022-06-01,12.345362663269043,55.76522471232572,-0.1242488424886492,-0.24562416130127432,0.12137531881262512,12.3156156539917
2022-06-02,12.3156156539917,55.22011631957167,-0.07909129995561415,-0.2123175890321423,0.13322628907652814,12.067716598510742
2022-06-03,12.067716598510742,50.76649922908651,-0.06258555681333355,-0.18237118258838056,0.119785625775047,12.30569839477539
2022-06-06,12.30569839477539,54.5557073161188,-0.02995617821848917,-0.1518881817144023,0.12193200349591313,12.206541061401367
2022-06-07,12.206541061401367,52.734544716587195,-0.011960456019105337,-0.12390263657534291,0.11194218055623757,11.591751098632812
2022-06-08,11.591751098632812,43.12280235979324,-0.046768015929682605,-0.10847571244621085,0.06170769651652824,11.750406265258789
2022-06-09,11.750406265258789,45.86499064217945,-0.06084967475065994,-0.09895050490710067,0.038100830156440724,11.522339820861816
2022-06-10,11.522339820861816,42.679541461848046,-0.0893822044369319,-0.09703684481306692,0.007654640376135016,11.304187774658203
2022-06-13,11.304187774658203,39.82995542280051,-0.12812059229926298,-0.10325359431030613,-0.02486699798895685,11.542171478271484
2022-06-14,11.542171478271484,44.206377504057144,-0.13802666236129113,-0.11020820792050313,-0.027818454440787996,11.532255172729492
2022-06-15,11.532255172729492,44.06256521178557,-0.14500591926382178,-0.11716775018916688,-0.027838169074654903,11.284356117248535
2022-06-16,11.284356117248535,40.514202320045825,-0.1685969321544416,-0.12745358658222183,-0.04114334557221977,11.522339820861816
2022-06-17,11.522339820861816,45.08611038137291,-0.16617413191264951,-0.1351976956483074,-0.030976436264342128,11.819817543029785
2022-06-20,11.819817543029785,50.23485535745164,-0.13865178771080622,-0.13588851406080715,-0.002763273649999065,11.988389015197754
2022-06-21,11.988389015197754,52.92821388235631,-0.10206132324626616,-0.12912307589789895,0.027061752651632798,11.770237922668457
2022-06-22,11.770237922668457,49.215998276797414,-0.08963285478497696,-0.12122503167531457,0.03159217689033761,11.55208683013916
2022-06-23,11.55208683013916,45.75968082992851,-0.09627636004089091,-0.11623529734842984,0.019958937307538935,12.17679214477539
2022-06-24,12.17679214477539,55.415583946289466,-0.05055017683689833,-0.10309827324612354,0.05254809640922521,11.889229774475098
2022-06-27,11.889229774475098,50.92176425873327,-0.037088197577530124,-0.08989625811240487,0.052808060534874746,11.502507209777832
2022-06-28,11.502507209777832,45.56980233240443,-0.05696806858860448,-0.08331062020764479,0.02634255161904031,11.244691848754883
2022-06-29,11.244691848754883,42.372473186745054,-0.09246072489155033,-0.0851406411444259,-0.007320083747124423,11.333935737609863
2022-06-30,11.333935737609863,43.8413363742924,-0.11209550750067976,-0.09053161441567668,-0.021563893085003075,11.343852043151855
2022-07-01,11.343852043151855,44.012102458939076,-0.12541039819108413,-0.09750737117075818,-0.027903027020325946,11.086037635803223
2022-07-04,11.086037635803223,40.558966315582715,-0.15497950574908614,-0.10900179808642378,-0.04597770766266236,10.7290620803833
2022-07-05,10.7290620803833,36.31087119222169,-0.2048567197297455,-0.12817278241508814,-0.07668393731465736,10.927382469177246
2022-07-06,10.927382469177246,40.06656432194387,-0.22577932964294334,-0.14769409186065918,-0.07808523778228416,10.947214126586914
2022-07-07,10.947214126586914,40.44476392747265,-0.23801669146655335,-0.16575861178183804,-0.07225807968471532,11.006710052490234
2022-07-08,11.006710052490234,41.634688960518595,-0.24014581343331542,-0.18063605211213352,-0.05950976132118191,10.887718200683594
2022-07-13,10.887718200683594,39.91689496297298,-0.24856945200229674,-0.19422273209016616,-0.05434671991213058,10.719147682189941
2022-07-14,10.719147682189941,37.55309575035942,-0.2657836893706218,-0.2085349235462573,-0.0572487658243645,10.89763355255127
2022-07-18,10.89763355255127,41.50306611840998,-0.2620035644381158,-0.21922865172462902,-0.04277491271348677,11.056289672851562
2022-07-19,11.056289672851562,44.842879364707954,-0.24339980380392845,-0.22406288214048892,-0.019336921663439532,10.996792793273926
2022-07-20,10.996792793273926,43.832220489640655,-0.2307966107513817,-0.2254096278626675,-0.005386982888714198,11.066205024719238
2022-07-21,11.066205024719238,45.37889208152799,-0.21275499532994502,-0.222878701356123,0.010123706026177987,11.086037635803223
2022-07-22,11.086037635803223,45.837810657545916,-0.19461317956764645,-0.2172255969984277,0.02261241743078124,11.145532608032227
2022-07-25,11.145532608032227,47.26909336703735,-0.1734356545667488,-0.20846760851209192,0.035031953945343114,11.036457061767578
2022-07-26,11.036457061767578,44.92513230721468,-0.16356828505648302,-0.19948774382097015,0.03591945876448713,11.076120376586914
2022-07-27,11.076120376586914,45.974240538265306,-0.15080938884426054,-0.18975207282562823,0.03894268398136769,10.95712947845459
2022-07-28,10.95712947845459,43.30889595719885,-0.14858662854217108,-0.18151898396893681,0.03293235542676573,11.006710052490234
2022-07-29,11.006710052490234,44.7463122405694,-0.14119670925373384,-0.17345452902589623,0.03225781977216238,11.443011283874512
2022-08-01,11.443011283874512,55.450824574178796,-0.09899315050702384,-0.15856225332212176,0.05956910281509792,11.264524459838867
2022-08-02,11.264524459838867,51.09020990667396,-0.07903782234641099,-0.14265736712697963,0.06361954478056864,11.502507209777832
2022-08-03,11.502507209777832,56.05266148078137,-0.04351821114457444,-0.1228295359304986,0.07931132478592416,11.591751098632812
2022-08-04,11.591751098632812,57.78251960139012,-0.008074351278411385,-0.09987849900008117,0.09180414772166978,11.680994987487793
2022-08-05,11.680994987487793,59.499339335430896,0.02690624061973068,-0.0745215510761188,0.10142779169584948,11.899145126342773
2022-08-08,11.899145126342773,63.41575006816958,0.07140835371787801,-0.04533557011731944,0.11674392383519745,11.879312515258789
2022-08-09,11.879312515258789,62.82099246485895,0.10387882259755621,-0.015492691574344311,0.11937151417190052,11.899145126342773
2022-08-10,11.899145126342773,63.19275096906924,0.12971693303024345,0.013549233346573243,0.11616769968367022,11.948725700378418
2022-08-11,11.948725700378418,64.15763715816692,0.1524373567050752,0.041326858018273634,0.11111049868680156,12.17679214477539
2022-08-12,12.17679214477539,68.2771801549572,0.18669441518619578,0.07040036945185807,0.11629404573433771,12.127211570739746
2022-08-15,12.127211570739746,66.48809448688532,0.20745127372911654,0.09781055030730977,0.10964072342180677,11.918977737426758
2022-08-16,11.918977737426758,59.443088695465995,0.2047384066967055,0.11919612158518893,0.08554228511151658,12.3156156539917
2022-08-17,12.3156156539917,66.68433845351669,0.23192037137795474,0.1417409715437421,0.09017939983421264,12.85107707977295
2022-08-18,12.85107707977295,73.55013285518518,0.29328868683010967,0.17205051460101561,0.12123817222909405,12.662674903869629
2022-08-19,12.662674903869629,68.22274916848191,0.32299772123674586,0.20223995592816169,0.12075776530858418,12.791581153869629
2022-08-22,12.791581153869629,69.83279533203802,0.3528762641908134,0.23236721758069204,0.12050904661012138,12.880824089050293
2022-08-23,12.880824089050293,70.930886378031,0.3793830916570933,0.26177039239597233,0.11761269926112095,12.573431015014648
2022-08-24,12.573431015014648,62.492899058836414,0.37130571021435976,0.2836774559596498,0.08762825425470994,12.989901542663574
2022-08-25,12.989901542663574,68.04020746356058,0.3939685935094044,0.3057356834696008,0.0882329100398036,13.237799644470215
2022-08-26,13.237799644470215,70.80784133158318,0.42701009032617243,0.32999056484091516,0.09701952548525727,13.118807792663574
2022-08-29,13.118807792663574,67.77397562802716,0.43853886358178684,0.3517002245890895,0.08683863899269734,12.920488357543945
2022-08-31,12.920488357543945,62.93410456282395,0.42675343055505444,0.3667108657822825,0.06004256477277192,12.6130952835083
2022-09-01,12.6130952835083,56.23121888622802,0.38813515739958504,0.37099572410574305,0.017139433293841988,13.50553035736084
2022-09-02,13.50553035736084,67.16518198804997,0.424646884808471,0.3817259562462887,0.042920928562182326,14.269058227539062
2022-09-05,14.269058227539062,73.30868493135179,0.5093218644757069,0.40724513789217237,0.10207672658353456,13.98149585723877
2022-09-06,13.98149585723877,68.13783834854135,0.5469189743964442,0.43517990519302674,0.11173906920341747,14.209563255310059
2022-09-07,14.209563255310059,69.9483069783479,0.5883361153554549,0.4658111472255124,0.12252496812994251,13.902168273925781
2022-09-08,13.902168273925781,64.61873346179468,0.5895592202658442,0.49056076183357883,0.09899845843226535,14.536788940429688
2022-09-09,14.536788940429688,69.74412541421115,0.6344238801843716,0.5193333855037374,0.11509049468063415,15.984519958496094
2022-09-12,15.984519958496094,77.68554771032032,0.7778328672576382,0.5710332818545176,0.2067995854031206,14.873931884765625
2022-09-13,14.873931884765625,63.842066249188825,0.7927322231313276,0.6153730701098796,0.177359153021448,16.361324310302734
2022-09-14,16.361324310302734,71.23513405451736,0.9140239094212941,0.6751032379721625,0.23892067144913154,16.787710189819336
2022-09-15,16.787710189819336,72.94303284430069,1.0326504698729195,0.746612684352314,0.28603778552060555,16.75796127319336
2022-09-16,16.75796127319336,72.61906385093626,1.111450277790805,0.8195802030400122,0.29187007475079285,15.082167625427246
2022-09-19,15.082167625427246,57.20582378948044,1.026840374454066,0.8610322373228231,0.16580813713124287,15.250737190246582
2022-09-20,15.250737190246582,58.167654893640005,0.9622958243102531,0.8812849547203091,0.08101086958994397,15.409394264221191
2022-09-21,15.409394264221191,59.0994244664135,0.9134168028985705,0.8877113243559615,0.025705478542609073,15.330066680908203
2022-09-22,15.330066680908203,58.399016124791395,0.8583838387032134,0.8818458272254119,-0.023461988522198496,14.923510551452637
2022-09-23,14.923510551452637,54.8136171273161,0.7730528639644891,0.8600872345732274,-0.08703437060873831,14.953259468078613
2022-09-26,14.953259468078613,55.03117700585153,0.6997615253790759,0.8280220927343972,-0.12826056735532132,14.715276718139648
2022-09-27,14.715276718139648,52.83943998523841,0.6153806672286617,0.7854938076332502,-0.17011314040458847,14.249226570129395
2022-09-28,14.249226570129395,48.74511252581731,0.5050796335974201,0.7294109728260842,-0.2243313392286641,14.824352264404297
2022-09-29,14.824352264404297,53.530400727667185,0.458784524357295,0.6752856831323264,-0.2165011587750314,14.526872634887695
2022-09-30,14.526872634887695,50.884129767783804,0.3935545449700353,0.6189394554998682,-0.2253849105298329,15.806031227111816
2022-10-03,15.806031227111816,60.03333844177401,0.4400046249441054,0.5831524893887157,-0.14314786444461025,15.528385162353516
2022-10-04,15.528385162353516,57.52840695920138,0.4492344359978393,0.5563688787105404,-0.10713444271270112,15.349897384643555
2022-10-05,15.349897384643555,55.91323191556217,0.43710794745056347,0.532516692458545,-0.09540874500798158,15.58788013458252
2022-10-06,15.58788013458252,57.621683316671636,0.4416102290972539,0.5143353997862868,-0.07272517068903295,15.607712745666504
2022-10-07,15.607712745666504,57.76855882042788,0.44168715116791546,0.4998057500626126,-0.058118598894697115,16.252248764038086
2022-10-10,16.252248764038086,62.337042399808624,0.4881299246128279,0.49747058497265567,-0.00934066035982778,15.99443244934082
2022-10-11,15.99443244934082,59.56148892285283,0.4983874351181736,0.4976539550017593,0.0007334801164143312,15.6771240234375
2022-10-12,15.6771240234375,56.242369293876614,0.4754319642441107,0.4932095568502296,-0.017777592606118886,15.409394264221191
2022-10-13,15.409394264221191,53.531749988593724,0.43067152092388206,0.4807019496649601,-0.05003042874107805,15.439141273498535
2022-10-14,15.439141273498535,53.79818744446424,0.39306784076151047,0.4631751278842702,-0.07010728712275971,16.21258544921875
2022-10-17,16.21258544921875,60.189714108835375,0.42082611287680294,0.45470532488277676,-0.033879212005973824,16.599308013916016
2022-10-18,16.599308013916016,62.94961531317262,0.4686279709728751,0.45748985410079646,0.011138116872078663,16.242332458496094
2022-10-19,16.242332458496094,58.89106183746491,0.47226239701495665,0.46044436268362854,0.011818034331328109,16.123342514038086
2022-10-20,16.123342514038086,57.558929510126326,0.4602358988060935,0.46040266990812156,-0.00016677110202806267,15.786199569702148
2022-10-21,15.786199569702148,53.84261369701055,0.4186739813016249,0.45205693218682225,-0.03338295088519733,15.806031227111816
2022-10-24,15.806031227111816,54.030631107070825,0.38292202451682655,0.43822995065282316,-0.05530792613599661,15.815948486328125
2022-10-25,15.815948486328125,54.131252673515064,0.35133856880220904,0.42085167428270037,-0.06951310548049133,16.470399856567383
2022-10-26,16.470399856567383,60.30598286006468,0.37479678467107114,0.41164069636037454,-0.0368439116893034,16.04401397705078
2022-10-27,16.04401397705078,55.101532187281066,0.3548908519040843,0.40029072746911654,-0.04539987556503222,15.766366958618164
2022-10-28,15.766366958618164,51.957154275612886,0.31310221533812843,0.38285302504291896,-0.06975080970479053,15.974602699279785
2022-10-31,15.974602699279785,54.07394136837728,0.2934051122655781,0.36496344248745083,-0.07155833022187275,16.529897689819336
2022-11-01,16.529897689819336,59.2323664160595,0.318926297282939,0.35575601344654845,-0.03682971616360947,17.78922462463379
2022-11-02,17.78922462463379,68.00832155693058,0.4357461686944699,0.37175404449613275,0.06399212419833716,17.105022430419922
2022-11-03,17.105022430419922,60.40065928771736,0.4677257086528872,0.39094837732748366,0.07677733132540354,17.41241455078125
2022-11-04,17.41241455078125,62.43385306648297,0.5119720050177605,0.4151531028655391,0.09681890215222144,17.680147171020508
2022-11-07,17.680147171020508,64.15990254027832,0.5621610558638253,0.4445546934651963,0.11760636239862893,17.937959671020508
2022-11-08,17.937959671020508,65.78994072740942,0.6156428073145719,0.4787723162350715,0.1368704910795004,18.94938850402832
2022-11-09,18.94938850402832,71.30394220689102,0.7312123735365574,0.5292603276953687,0.20195204584118875,18.860145568847656
2022-11-10,18.860145568847656,70.22834739317246,0.8063063308922267,0.5846695283347403,0.2216368025574864,19.266698837280273
2022-11-11,19.266698837280273,72.27979262713063,0.8883835515912395,0.6454123329860402,0.24297121860519932,20.674766540527344
2022-11-14,20.674766540527344,77.9474808954351,1.054889526453863,0.7273077716796048,0.3275817547742581,20.397117614746094
2022-11-15,20.397117614746094,74.70400618035028,1.1511727602417032,0.8120807693920246,0.33909199084967867,19.84992790222168
2022-11-16,19.84992790222168,68.64188974740625,1.1698391029767627,0.8836324361089722,0.2862066668677905,20.397991180419922
2022-11-17,20.397991180419922,71.16575641252504,1.214852378275296,0.9498764245422371,0.26497595373305893,19.790138244628906
2022-11-18,19.790138244628906,64.92442643362224,1.1877850249757138,0.9974581446289325,0.19032688034678136,20.716867446899414
2022-11-21,20.716867446899414,69.33937893366458,1.22696951331271,1.043360418365688,0.18360909494702216,21.225072860717773
2022-11-22,21.225072860717773,71.4608331641115,1.28422765526809,1.0915338657461684,0.19269378952192162,21.91264533996582
2022-11-23,21.91264533996582,74.07446454053495,1.3693020365661006,1.147087499910155,0.2222145366559456,22.8692684173584
2022-11-24,22.8692684173584,77.20266247951267,1.4966629849355613,1.2170025969152363,0.279660388020325,24.01522445678711
2022-11-25,24.01522445678711,80.27332548723513,1.6708065119038338,1.3077633799129558,0.363043131990878,23.42729949951172
2022-11-28,23.42729949951172,74.71320721714028,1.7413032214905826,1.3944713482284812,0.3468318732621014,23.417333602905273
2022-11-29,23.417333602905273,74.61885751481663,1.775896774611418,1.4707564335050687,0.30514034110634936,24.17466163635254
2022-11-30,24.17466163635254,76.99621649749398,1.843175478162152,1.5452402424364855,0.2979352357256666,23.786033630371094
2022-12-01,23.786033630371094,73.20682136402809,1.8438802000889964,1.6049682339669877,0.2389119661220087,23.43726348876953
2022-12-02,23.43726348876953,69.88282275180033,1.7955973333217123,1.6430940538379328,0.1525032794837795,24.80244255065918
2022-12-05,24.80244255065918,74.7212094878996,1.8462094018078083,1.683717123431908,0.1624922783759004,24.433746337890625
2022-12-06,24.433746337890625,71.3857066230839,1.8354116447392208,1.7140560276933707,0.12135561704585007,24.6031494140625
2022-12-07,24.6031494140625,72.00407816735759,1.8195491272463258,1.7351546476039619,0.0843944796423639,25.410297393798828
2022-12-08,25.410297393798828,74.79860108013759,1.850773499363381,1.7582784179558457,0.09249508140753537,26.655900955200195
2022-12-09,26.655900955200195,78.38443984353889,1.953509989545644,1.7973247322738055,0.15618525727183852,29.04745864868164
2022-12-12,29.04745864868164,83.2982099426143,2.2025188506835924,1.878363555955763,0.32415529472782945,29.57061004638672
2022-12-13,29.57061004638672,84.14716832017466,2.4142442083643445,1.9855396864374795,0.42870452192686503,28.100801467895508
2022-12-14,28.100801467895508,72.93079631446564,2.435363457170599,2.0755044405841034,0.35985901658649544,29.04745864868164
2022-12-15,29.04745864868164,75.22167206172978,2.499673259606638,2.1603382043886104,0.33933505521802765,28.698688507080078
2022-12-16,28.698688507080078,72.77792108816526,2.4937500079446444,2.227020565099817,0.26672944284482725,29.62043571472168
2022-12-19,29.62043571472168,75.08193693517366,2.5342201719763793,2.2884604864751297,0.2457596855012496,30.392709732055664
2022-12-20,30.392709732055664,76.84985511932346,2.5986534680053595,2.350499082781176,0.24815438522418365,29.520788192749023
2022-12-21,29.520788192749023,70.74682513881365,2.5499661159693545,2.3903924894188116,0.15957362655054297,28.94780921936035
2022-12-22,28.94780921936035,66.98231422472766,2.4370535873976706,2.3997247090145835,0.03732887838308718,28.897985458374023
2022-12-23,28.897985458374023,66.65020145245578,2.3168421201201177,2.38314819123569,-0.06630607111557252,29.49587631225586
2022-12-26,29.49587631225586,68.6584435884898,2.243951584299271,2.3553088698484066,-0.11135728554913538,28.87307357788086
2022-12-27,28.87307357788086,64.31392969155783,2.1115892474034617,2.3065649453594177,-0.19497569795595604,29.0972843170166
2022-12-28,29.0972843170166,65.16842739997081,2.001708623642319,2.245593681015998,-0.24388505737367927,29.296579360961914
2022-12-29,29.296579360961914,65.94891832851246,1.9087065017095135,2.1782162451547014,-0.26950974344518785,30.965688705444336
2022-12-30,30.965688705444336,71.67368543787114,1.947238274094552,2.1320206509426716,-0.1847823768481196,32.186378479003906
2023-01-02,32.186378479003906,74.98589011314294,2.052613197083655,2.1161391601708686,-0.06352596308721337,34.428462982177734
2023-01-03,34.428462982177734,79.68464562954695,2.2906360378886,2.151038535714415,0.1395975021741851,32.460411071777344
2023-01-04,32.460411071777344,67.66877213667688,2.2940214611894376,2.1796351208094196,0.11438634038001805,30.965688705444336
2023-01-05,30.965688705444336,60.239127500539446,2.1512940518038235,2.1739669070083005,-0.022672855204477038,31.33936882019043
2023-01-06,31.33936882019043,61.38071221146582,2.0447636513041942,2.1481262558674796,-0.10336260456328539,29.4460506439209
2023-01-09,29.4460506439209,53.06716405008578,1.786963583845047,2.075893721462993,-0.28893013761794606,28.97272300720215
2023-01-10,28.97272300720215,51.200145508762176,1.526860886651967,1.966087154500788,-0.439226267848821,26.307132720947266
2023-01-11,26.307132720947266,42.19655106142732,1.0930369171652394,1.7914771070336784,-0.6984401898684389,27.851680755615234
2023-01-12,27.851680755615234,47.91229373267439,0.8639018906501157,1.6059620637569658,-0.7420601731068501,27.527822494506836
2023-01-13,27.527822494506836,46.8658552397175,0.6487002633985668,1.414509703685286,-0.7658094402867193,28.87307357788086
2023-01-16,28.87307357788086,51.595073554124966,0.5800158810244973,1.2476109391531285,-0.6675950581286312,29.346405029296875
2023-01-17,29.346405029296875,53.17430785941642,0.5573520974423936,1.1095591708109815,-0.552207073368588,31.414104461669922
2023-01-18,31.414104461669922,59.404999831125046,0.698188665053781,1.0272850696595415,-0.3290964046057605,30.741477966308594
2023-01-19,30.741477966308594,56.75918485073466,0.7469173247768559,0.9712115206830044,-0.22429419590614852,31.11515998840332
2023-01-20,31.11515998840332,57.88151877813289,0.8063925633620137,0.9382477292188064,-0.1318551658567927,30.34288787841797
2023-01-23,30.34288787841797,54.72047226740795,0.7821945613046921,0.9070370956359836,-0.12484253433129144,31.389192581176758
2023-01-24,31.389192581176758,58.062186166363524,0.8377880167641365,0.8931872798616142,-0.05539926309747767,30.716567993164062
2023-01-25,30.716567993164062,55.23978587635426,0.8181400387582514,0.8781778316409417,-0.06003779288269029,30.3677978515625
